央视频道,#genre#
重庆卫视,http://180.119.183.89:8800/rtp/239.49.1.42:6000$LR•IPV4『线路18』
重庆卫视,http://180.119.183.89:8800/rtp/239.49.8.149:6000$LR•IPV4『线路19』
重庆卫视,http://183.185.129.160:8085/rtp/226.0.2.174:9304$LR•IPV4『线路20』
重庆卫视,http://183.185.129.160:8085/rtp/226.0.2.50:8312$LR•IPV4『线路21』
重庆卫视,http://183.185.105.197:8082/rtp/226.0.2.174:9304$LR•IPV4『线路22』
重庆卫视,http://183.185.105.197:8082/rtp/226.0.2.50:8312$LR•IPV4『线路23』
重庆卫视,http://121.227.243.195:7766/rtp/239.49.1.42:6000$LR•IPV4『线路24』
重庆卫视,http://121.227.243.195:7766/rtp/239.49.8.149:6000$LR•IPV4『线路25』
重庆卫视,http://49.67.96.109:55555/rtp/239.49.1.42:6000$LR•IPV4『线路26』
重庆卫视,http://49.67.96.109:55555/rtp/239.49.8.149:6000$LR•IPV4『线路27』
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3$LR•IPV4『线路28』
重庆卫视,http://36.25.232.33:8888/udp/233.50.201.143:5140$LR•IPV4『线路29』
重庆卫视,http://119.32.12.32:2901/udp/224.1.100.102:11111$LR•IPV4『线路30』
重庆卫视,http://221.2.148.205:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
重庆卫视,http://101.66.199.60:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路33』
重庆卫视,http://101.66.199.239:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路34』
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
重庆卫视,http://101.66.198.121:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路37』
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8$LR•IPV4『线路38』
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8$LR•IPV4『线路39』
重庆卫视,http://111.160.17.2:59901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
四川卫视,http://113.195.45.95:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1』
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
四川卫视,http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
四川卫视,http://180.213.174.225:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
四川卫视,http://1.197.249.81:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
四川卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路6』
四川卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236255/index.m3u8$LR•IPV4『线路7』
四川卫视,http://123.10.78.208:808/hls/44/index.m3u8$LR•IPV4『线路8』
四川卫视,http://42.48.50.232:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
四川卫视,http://118.249.23.16:4022/udp/239.76.246.91:1234$LR•IPV4『线路10』
四川卫视,http://118.249.23.16:4022/udp/239.76.253.91:9000$LR•IPV4『线路11』
四川卫视,http://171.213.196.134:8088/udp/239.93.0.169:5140$LR•IPV4『线路12』
四川卫视,http://171.213.196.134:8088/udp/239.93.1.188:5140$LR•IPV4『线路13』
四川卫视,http://171.213.196.134:8088/udp/239.93.0.20:1235$LR•IPV4『线路14』
四川卫视,http://171.213.196.134:8088/udp/239.93.0.128:5140$LR•IPV4『线路15』
四川卫视,http://114.228.152.34:8888/rtp/239.49.1.43:6000$LR•IPV4『线路16』
四川卫视,http://180.119.183.89:8800/rtp/239.49.1.43:6000$LR•IPV4『线路17』
四川卫视,http://183.185.129.160:8085/rtp/226.0.2.179:9344$LR•IPV4『线路18』
四川卫视,http://183.185.129.160:8085/rtp/226.0.2.42:8248$LR•IPV4『线路19』
四川卫视,http://183.185.105.197:8082/rtp/226.0.2.179:9344$LR•IPV4『线路20』
四川卫视,http://183.185.105.197:8082/rtp/226.0.2.42:8248$LR•IPV4『线路21』
四川卫视,http://121.227.243.195:7766/rtp/239.49.1.43:6000$LR•IPV4『线路22』
四川卫视,http://49.67.96.109:55555/rtp/239.49.1.43:6000$LR•IPV4『线路23』
四川卫视,http://111.29.9.33:6610/000000001000/1000000002000016825/index.m3u8?channel-id=bestzb&Contentid=1000000002000016825&livemode=1&stbId=3$LR•IPV4『线路24』
四川卫视,http://36.25.232.33:8888/udp/233.50.201.139:5140$LR•IPV4『线路25』
四川卫视,http://119.32.12.32:2901/udp/224.1.100.72:11111$LR•IPV4『线路26』
四川卫视,http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
四川卫视,http://123.130.84.106:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
四川卫视,http://101.66.199.60:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路29』
四川卫视,http://101.66.199.239:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路30』
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
四川卫视,http://111.160.17.2:59901/tsfile/live/0001_34.m3u8$LR•IPV4『线路32』
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8$LR•IPV4『线路33』
四川卫视,http://111.160.17.2:59901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$LR•IPV4『线路36』
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8$LR•IPV4『线路37』
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111$LR•IPV4『线路38』
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111$LR•IPV4『线路39』
四川卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SICHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800$LR•IPV4『线路40』
东南卫视,http://113.195.45.95:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
东南卫视,http://113.57.20.158:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
东南卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226991/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQ6F5Mjgs0tJyEArWFL3vQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路5』
东南卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236151/index.m3u8$LR•IPV4『线路6』
东南卫视,http://dd.ddzb.fun/php/migu.php?id=dnws$LR•IPV4『线路7』
东南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dnws$LR•IPV4『线路8』
东南卫视,http://123.10.78.208:808/hls/49/index.m3u8$LR•IPV4『线路9』
东南卫视,http://58.19.244.92:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路10』
东南卫视,http://218.76.32.193:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
东南卫视,http://42.48.50.232:9002/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
东南卫视,http://118.249.23.16:4022/udp/239.76.245.190:1234$LR•IPV4『线路13』
东南卫视,http://118.249.23.16:4022/udp/239.76.252.190:9000$LR•IPV4『线路14』
东南卫视,http://171.213.196.134:8088/udp/239.93.0.42:5140$LR•IPV4『线路15』
东南卫视,http://171.213.196.134:8088/udp/239.93.1.201:5140$LR•IPV4『线路16』
东南卫视,http://114.228.152.34:8888/rtp/239.49.1.45:6000$LR•IPV4『线路17』
东南卫视,http://180.119.183.89:8800/rtp/239.49.1.45:6000$LR•IPV4『线路18』
东南卫视,http://183.185.129.160:8085/rtp/226.0.2.40:8232$LR•IPV4『线路19』
东南卫视,http://183.185.129.160:8085/rtp/226.0.2.188:9416$LR•IPV4『线路20』
东南卫视,http://183.185.105.197:8082/rtp/226.0.2.40:8232$LR•IPV4『线路21』
东南卫视,http://183.185.105.197:8082/rtp/226.0.2.188:9416$LR•IPV4『线路22』
东南卫视,http://121.227.243.195:7766/rtp/239.49.1.45:6000$LR•IPV4『线路23』
东南卫视,http://49.67.96.109:55555/rtp/239.49.1.45:6000$LR•IPV4『线路24』
东南卫视,http://111.29.9.33:6610/000000001000/1000000002000009263/index.m3u8?channel-id=bestzb&Contentid=1000000002000009263&livemode=1&stbId=3$LR•IPV4『线路25』
东南卫视,http://36.25.232.33:8888/udp/233.50.201.146:5140$LR•IPV4『线路26』
东南卫视,http://119.32.12.32:2901/udp/224.1.100.56:11111$LR•IPV4『线路27』
东南卫视,http://221.2.148.205:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路29』
东南卫视,http://101.66.199.60:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路30』
东南卫视,http://101.66.199.239:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路31』
东南卫视,http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
东南卫视,http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
东南卫视,http://101.66.198.121:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路34』
东南卫视,http://110.53.52.63:8888/newlive/live/hls/47/live.m3u8$LR•IPV4『线路35』
东南卫视,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$LR•IPV4『线路37』
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5$LR•IPV4『线路38』
东南卫视,http://www.terrykang.xyz:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$LR•IPV4『线路39』
东南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.55:11111$LR•IPV4『线路40』
深圳卫视,http://113.195.45.95:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
深圳卫视,http://1.197.249.81:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
深圳卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路3』
深圳卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236251/index.m3u8$LR•IPV4『线路4』
深圳卫视,http://123.10.78.208:808/hls/41/index.m3u8$LR•IPV4『线路5』
深圳卫视,http://58.19.244.92:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
深圳卫视,http://218.76.32.193:9901/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
深圳卫视,http://42.48.50.232:9002/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
深圳卫视,http://118.249.23.16:4022/udp/239.76.246.188:1234$LR•IPV4『线路9』
深圳卫视,http://118.249.23.16:4022/udp/239.76.253.188:9000$LR•IPV4『线路10』
深圳卫视,http://171.213.196.134:8088/udp/239.93.0.182:5140$LR•IPV4『线路11』
深圳卫视,http://171.213.196.134:8088/udp/239.93.1.21:5140$LR•IPV4『线路12』
深圳卫视,http://114.228.152.34:8888/rtp/239.49.1.59:6000$LR•IPV4『线路13』
深圳卫视,http://114.228.152.34:8888/rtp/239.49.8.145:6000$LR•IPV4『线路14』
深圳卫视,http://180.119.183.89:8800/rtp/239.49.1.59:6000$LR•IPV4『线路15』
深圳卫视,http://180.119.183.89:8800/rtp/239.49.8.145:6000$LR•IPV4『线路16』
深圳卫视,http://183.185.129.160:8085/rtp/226.0.2.147:9088$LR•IPV4『线路17』
深圳卫视,http://183.185.129.160:8085/rtp/226.0.2.47:8288$LR•IPV4『线路18』
深圳卫视,http://183.185.105.197:8082/rtp/226.0.2.147:9088$LR•IPV4『线路19』
深圳卫视,http://183.185.105.197:8082/rtp/226.0.2.47:8288$LR•IPV4『线路20』
深圳卫视,http://121.227.243.195:7766/rtp/239.49.1.59:6000$LR•IPV4『线路21』
深圳卫视,http://121.227.243.195:7766/rtp/239.49.8.145:6000$LR•IPV4『线路22』
深圳卫视,http://49.67.96.109:55555/rtp/239.49.1.59:6000$LR•IPV4『线路23』
深圳卫视,http://49.67.96.109:55555/rtp/239.49.8.145:6000$LR•IPV4『线路24』
深圳卫视,http://111.29.9.33:6610/000000001000/1000000001000009227/index.m3u8?channel-id=bestzb&Contentid=1000000001000009227&livemode=1&stbId=3$LR•IPV4『线路25』
深圳卫视,http://36.25.232.33:8888/udp/233.50.201.101:5140$LR•IPV4『线路26』
深圳卫视,http://119.32.12.32:2901/udp/224.1.100.40:11111$LR•IPV4『线路27』
深圳卫视,http://221.2.148.205:8154/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
深圳卫视,http://180.213.174.225:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路29』
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
深圳卫视,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$LR•IPV4『线路32』
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8$LR•IPV4『线路33』
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$LR•IPV4『线路36』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$LR•IPV4『线路37』
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$LR•IPV4『线路38』
深圳卫视,http://www.terrykang.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$LR•IPV4『线路39』
深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.39:11111$LR•IPV4『线路40』
广东卫视,http://113.195.45.95:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1』
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
广东卫视,http://180.213.174.225:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
广东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路6』
广东卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236262/index.m3u8$LR•IPV4『线路7』
广东卫视,http://kxrj.site:64325/86/mg.php?id=gdws$LR•IPV4『线路8』
广东卫视,http://dd.ddzb.fun/php/migu.php?id=gdws$LR•IPV4『线路9』
广东卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gdws$LR•IPV4『线路10』
广东卫视,http://123.10.78.208:808/hls/51/index.m3u8$LR•IPV4『线路11』
广东卫视,http://58.19.244.92:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
广东卫视,http://218.76.32.193:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
广东卫视,http://42.48.50.232:9002/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
广东卫视,http://118.249.23.16:4022/udp/239.76.245.189:1234$LR•IPV4『线路15』
广东卫视,http://118.249.23.16:4022/udp/239.76.252.189:9000$LR•IPV4『线路16』
广东卫视,http://171.213.196.134:8088/udp/239.93.0.181:5140$LR•IPV4『线路17』
广东卫视,http://171.213.196.134:8088/udp/239.93.0.201:5140$LR•IPV4『线路18』
广东卫视,http://114.228.152.34:8888/rtp/239.49.1.39:6000$LR•IPV4『线路19』
广东卫视,http://114.228.152.34:8888/rtp/239.49.8.143:6000$LR•IPV4『线路20』
广东卫视,http://180.119.183.89:8800/rtp/239.49.1.39:6000$LR•IPV4『线路21』
广东卫视,http://180.119.183.89:8800/rtp/239.49.8.143:6000$LR•IPV4『线路22』
广东卫视,http://183.185.129.160:8085/rtp/226.0.2.146:9080$LR•IPV4『线路23』
广东卫视,http://183.185.129.160:8085/rtp/226.0.2.45:8272$LR•IPV4『线路24』
广东卫视,http://183.185.105.197:8082/rtp/226.0.2.146:9080$LR•IPV4『线路25』
广东卫视,http://183.185.105.197:8082/rtp/226.0.2.45:8272$LR•IPV4『线路26』
广东卫视,http://121.227.243.195:7766/rtp/239.49.1.39:6000$LR•IPV4『线路27』
广东卫视,http://121.227.243.195:7766/rtp/239.49.8.143:6000$LR•IPV4『线路28』
广东卫视,http://49.67.96.109:55555/rtp/239.49.1.39:6000$LR•IPV4『线路29』
广东卫视,http://49.67.96.109:55555/rtp/239.49.8.143:6000$LR•IPV4『线路30』
广东卫视,http://111.29.9.33:6610/000000001000/1000000001000014176/index.m3u8?channel-id=bestzb&Contentid=1000000001000014176&livemode=1&stbId=3$LR•IPV4『线路31』
广东卫视,http://36.25.232.33:8888/udp/233.50.201.102:5140$LR•IPV4『线路32』
广东卫视,http://119.32.12.32:2901/udp/224.1.100.96:11111$LR•IPV4『线路33』
广东卫视,http://221.2.148.205:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
广东卫视,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
广东卫视,http://101.66.199.60:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路36』
广东卫视,http://101.66.199.239:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路37』
广东卫视,http://113.57.20.158:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路39』
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$LR•IPV4『线路40』
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
广西卫视,http://113.57.20.158:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
广西卫视,http://1.197.249.81:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
广西卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkAhb-89sxdm9fz6-heXCuw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路6』
广西卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236263/index.m3u8$LR•IPV4『线路7』
广西卫视,http://dd.ddzb.fun/php/migu.php?id=gxws$LR•IPV4『线路8』
广西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gxws$LR•IPV4『线路9』
广西卫视,http://123.10.78.208:808/hls/52/index.m3u8$LR•IPV4『线路10』
广西卫视,http://218.76.32.193:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
广西卫视,http://42.48.50.232:9002/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
广西卫视,http://118.249.23.16:4022/udp/239.76.254.54:9000$LR•IPV4『线路13』
广西卫视,http://171.213.196.134:8088/udp/239.93.42.46:5140$LR•IPV4『线路14』
广西卫视,http://171.213.196.134:8088/udp/239.93.1.203:5140$LR•IPV4『线路15』
广西卫视,http://114.228.152.34:8888/rtp/239.49.1.40:6000$LR•IPV4『线路16』
广西卫视,http://180.119.183.89:8800/rtp/239.49.1.40:6000$LR•IPV4『线路17』
广西卫视,http://183.185.129.160:8085/rtp/226.0.2.46:8280$LR•IPV4『线路18』
广西卫视,http://183.185.129.160:8085/rtp/226.0.2.231:9760$LR•IPV4『线路19』
广西卫视,http://183.185.105.197:8082/rtp/226.0.2.46:8280$LR•IPV4『线路20』
广西卫视,http://183.185.105.197:8082/rtp/226.0.2.231:9760$LR•IPV4『线路21』
广西卫视,http://121.227.243.195:7766/rtp/239.49.1.40:6000$LR•IPV4『线路22』
广西卫视,http://49.67.96.109:55555/rtp/239.49.1.40:6000$LR•IPV4『线路23』
广西卫视,http://111.29.9.33:6610/000000001000/1000000002000019837/index.m3u8?channel-id=bestzb&Contentid=1000000002000019837&livemode=1&stbId=3$LR•IPV4『线路24』
广西卫视,http://36.25.232.33:8888/udp/233.50.201.49:5140$LR•IPV4『线路25』
广西卫视,http://119.32.12.32:2901/udp/224.1.100.110:11111$LR•IPV4『线路26』
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
广西卫视,http://123.130.84.106:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路29』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$LR•IPV4『线路30』
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$LR•IPV4『线路31』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$LR•IPV4『线路35』
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8$LR•IPV4『线路36』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$LR•IPV4『线路37』
广西卫视,http://13457610200.8866.org:2018/live/广西卫视HD/index.m3u8$LR•IPV4『线路38』
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111$LR•IPV4『线路39』
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111$LR•IPV4『线路40』
厦门卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236231/index.m3u8$LR•IPV4『线路1』
厦门卫视,http://123.10.78.208:808/hls/69/index.m3u8$LR•IPV4『线路2』
厦门卫视,http://171.213.196.134:8088/udp/239.93.42.57:5140$LR•IPV4『线路3』
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$LR•IPV4『线路6』
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$LR•IPV4『线路7』
厦门卫视,http://home.dzlove.top:35455/itv/1000000005000266006.m3u8?cdn=ystenlive$LR•IPV4『线路8』
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$LR•IPV4『线路9』
厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140$LR•IPV4『线路10』
厦门卫视,http://10.8.8.200:4021/rtp/225.1.4.95:1124$LR•IPV4『线路11』
厦门卫视,http://113.101.119.26:808/hls/158/index.m3u8$LR•IPV4『线路12』
